date,episode_url,player_name,position,winnings,gender,episode_bankrupts,episode_lose_a_turns,estimated_spins,bankrupts_per_player,lose_a_turns_per_player,bankrupt_rate,lose_a_turn_rate
2021-09-28,https://andynwof.wordpress.com/2021/09/28/wof-recap-september-28-2021/,Melissa,15,20175,F,4.0,1.0,20,1.3333333333333333,0.3333333333333333,0.06666666666666667,0.016666666666666666
2021-09-28,https://andynwof.wordpress.com/2021/09/28/wof-recap-september-28-2021/,Jorge,16,11600,M,4.0,1.0,20,1.3333333333333333,0.3333333333333333,0.06666666666666667,0.016666666666666666
2021-09-28,https://andynwof.wordpress.com/2021/09/28/wof-recap-september-28-2021/,Ashley,17,2300,F,4.0,1.0,20,1.3333333333333333,0.3333333333333333,0.06666666666666667,0.016666666666666666
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Chinue,1,700,Unknown,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Daniel,2,900,M,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Chinue,3,1800,Unknown,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Lisa,4,4750,F,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Daniel,5,1,M,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Chinue,6,1800,Unknown,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Chinue,7,1800,Unknown,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Daniel,8,500,M,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Lisa,9,4750,F,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Daniel,10,10750,M,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Chinue,11,1800,Unknown,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Lisa,12,11950,F,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Daniel,13,12750,M,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-29,https://andynwof.wordpress.com/2021/09/29/wof-recap-september-29-2021/,Chinue,14,1800,Unknown,4.0,4.0,20,1.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Chris,1,1300,M,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Joyce,2,700,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Joyce,3,500,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Jessica,4,700,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Joyce,5,650,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Chris,6,700,M,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Chris,7,7,M,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Jessica,8,1,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Chris,9,1,M,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Chris,10,16810,M,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Jessica,11,1,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Joyce,12,2,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Chris,13,23310,M,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-09-30,https://andynwof.wordpress.com/2021/09/30/wof-recap-september-30-2021/,Jessica,14,3,F,3.0,3.0,20,1.0,1.0,0.05,0.05
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Yanneisha,1,1200,Unknown,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Michael,2,3200,M,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Amy,3,650,F,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Yanneisha,4,650,Unknown,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Yanneisha,5,6,Unknown,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Michael,6,15250,M,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Amy,7,1,F,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Amy,8,1,F,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Bank,9,3250,Unknown,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Yanneisha,10,900,Unknown,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Yanneisha,11,15550,Unknown,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Michael,12,15250,M,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Amy,13,1,F,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Yanneisha,14,19550,Unknown,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Michael,15,20050,M,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-11,https://andynwof.wordpress.com/2021/10/11/wof-recap-october-11-2021/,Amy,16,3,F,2.0,0.0,20,0.6666666666666666,0.0,0.03333333333333333,0.0
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Nita,1,2500,F,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Ben,2,600,M,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Ben,3,15350,M,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Nita,4,13950,F,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Nita,5,550,F,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Ben,6,15350,M,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Nita,7,23750,F,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Ben,8,15350,M,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Kate,9,11500,F,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-12,https://andynwof.wordpress.com/2021/10/12/wof-recap-october-12-2021/,Nita,10,25750,F,2.0,2.0,20,0.6666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Miki,1,2800,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Courtney,2,2500,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Pete,3,700,M,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Courtney,4,500,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Pete,5,700,M,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Pete,6,22944,M,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Miki,7,3,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Pete,8,36394,M,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Miki,9,3,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Pete,10,38394,M,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Miki,11,11200,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-13,https://andynwof.wordpress.com/2021/10/13/wof-recap-october-13-2021/,Courtney,12,2,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Stacy,1,500,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Nate,2,1800,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Stacy,3,500,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Nate,4,550,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Natalise,5,1,Unknown,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Stacy,6,2,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Nate,7,16400,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Natalise,8,11300,Unknown,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Stacy,9,2,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Nate,10,16400,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Natalise,11,20800,Unknown,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Stacy,12,6,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-14,https://andynwof.wordpress.com/2021/10/14/wof-recap-october-14-2021/,Nate,13,16400,F,1.0,0.0,20,0.3333333333333333,0.0,0.016666666666666666,0.0
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Melissa,1,2400,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Sandy,2,1400,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Sandy,3,650,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Sandy,4,10300,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Others,5,0,Unknown,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Sandy,6,900,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Bank,7,6900,Unknown,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Sandy,8,29340,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Melissa,9,2,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Sandy,10,29340,F,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-15,https://andynwof.wordpress.com/2021/10/15/wof-recap-october-15-2021/,Greg,11,7800,M,2.0,4.0,20,0.6666666666666666,1.3333333333333333,0.03333333333333333,0.06666666666666667
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Melanio,1,1400,Unknown,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Steve,2,650,M,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Ruth,3,700,F,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Ruth,4,800,F,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Melanio,5,500,Unknown,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Melanio,6,3250,Unknown,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Ruth,7,1800,F,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Ruth,8,17288,F,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Melanio,9,3250,Unknown,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Steve,10,700,M,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Ruth,11,22688,F,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Melanio,12,3250,Unknown,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-18,https://andynwof.wordpress.com/2021/10/18/wof-recap-october-18-2021/,Steve,13,4,M,5.0,2.0,20,1.6666666666666667,0.6666666666666666,0.08333333333333334,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Gina,1,1300,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Jake,2,550,M,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Gina,3,700,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Jake,4,1300,M,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Gina,5,1,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Jake,6,8050,M,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Bonnie,7,3,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Bonnie,8,550,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Gina,9,700,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Gina,10,1,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Jake,11,15550,M,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Bonnie,12,3,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Gina,13,5,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Jake,14,15550,M,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-19,https://andynwof.wordpress.com/2021/10/19/wof-recap-october-19-2021/,Bonnie,15,9800,F,6.0,2.0,20,2.0,0.6666666666666666,0.1,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Anne,1,2750,F,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Sean,2,12050,M,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Anne,3,2750,F,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Keisha,4,10751,F,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Sean,5,12050,M,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Anne,6,4750,F,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Keisha,7,12751,F,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-20,https://andynwof.wordpress.com/2021/10/20/wof-recap-october-20-2021/,Sean,8,17850,M,0.0,2.0,20,0.0,0.6666666666666666,0.0,0.03333333333333333
2021-10-21,https://andynwof.wordpress.com/2021/10/21/wof-recap-october-21-2021/,Amanda,1,3800,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-21,https://andynwof.wordpress.com/2021/10/21/wof-recap-october-21-2021/,Shannon,2,2,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-21,https://andynwof.wordpress.com/2021/10/21/wof-recap-october-21-2021/,Amanda,3,14571,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-21,https://andynwof.wordpress.com/2021/10/21/wof-recap-october-21-2021/,Shannon,4,2,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-21,https://andynwof.wordpress.com/2021/10/21/wof-recap-october-21-2021/,Amanda,5,16221,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-21,https://andynwof.wordpress.com/2021/10/21/wof-recap-october-21-2021/,Dan,6,2,M,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-21,https://andynwof.wordpress.com/2021/10/21/wof-recap-october-21-2021/,Shannon,7,6,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Dyanda,1,1200,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Katie,2,1950,F,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Anthone,3,1300,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Katie,4,2100,F,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Dyanda,5,2,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Anthone,6,14050,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Anthone,7,650,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Dyanda,8,2,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Anthone,9,25903,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Anthone,10,30403,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-22,https://andynwof.wordpress.com/2021/10/22/wof-recap-october-22-2021/,Ladies,11,4,Unknown,5.0,1.0,20,1.6666666666666667,0.3333333333333333,0.08333333333333334,0.016666666666666666
2021-10-25,https://andynwof.wordpress.com/2021/10/25/wof-recap-october-25-2021/,Janet,1,650,F,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
2021-10-25,https://andynwof.wordpress.com/2021/10/25/wof-recap-october-25-2021/,Jerrad,2,1950,Unknown,3.0,2.0,20,1.0,0.6666666666666666,0.05,0.03333333333333333
